Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDS11,7.05,0.055644887000000004,224.9088,OUT049,2684.5056,0.8898687252393397,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV41,14.35,0.028519419,109.2228,OUT010,221.0456,1.542413521119966,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DRL60,8.52,0.027101431000000002,151.7682,OUT049,2439.4912,0.8314483541963186,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDV10,7.645,0.067083367,44.0112,OUT017,596.5568,1.3386126900946131,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV09,12.1,0.020652362,149.5734,OUT018,2227.101,0.8513671126682867,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ39,14.8,0.081042136,192.4846,OUT046,5159.2842,1.0421525096600348,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR45,10.8,0.029001987000000003,238.6222,OUT045,8604.7992,1.3319353868678265,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRJ23,18.35,0.069745165,190.2872,OUT010,378.1744,1.7879952226172735,15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDQ26,13.5,0.06814888599999999,58.6562,OUT018,711.0744,1.1701074167582448,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCA06,20.5,0.144094079,34.819,OUT017,1061.951,1.1725692179532188,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRG37,16.2,0.019374768,155.8972,OUT035,2025.3636,0.9021812479317352,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDJ07,7.26,0.014482278000000001,118.115,OUT018,1864.24,0.8584242195695805,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP32,6.65,0.08780578800000001,126.7678,OUT049,1907.517,0.9997995721874333,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV59,13.35,0.048027043,218.9166,OUT046,5660.6316,1.0693737085899557,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP60,17.35,0.055908268,99.8016,OUT035,607.2096,1.3985583721000956,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE32,12.85764518413616,0.048522793,39.6506,OUT027,1024.6662,0.9945166318310968,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK26,5.46,0.032359413,187.424,OUT017,3169.208,0.9066975450574549,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT25,7.5,0.050750977,122.2072,OUT046,1960.1152,0.9982471566969917,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ12,12.65,0.035404052000000005,230.601,OUT035,2067.3089999999997,0.8697233731499859,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR60,14.3,0.13039045800000001,77.2328,OUT035,231.6984,0.9991670852687887,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ10,17.85,0.074422769,128.002,OUT010,253.00400000000002,1.3533734688259147,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDM13,6.425,0.10574254400000001,130.5626,OUT010,131.1626,1.4727618934604834,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDF26,6.825,0.046729335999999996,153.4998,OUT045,2153.1972,0.8999549419109636,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN02,12.85764518413616,0.07347023400000001,205.3638,OUT027,5383.6588,0.994855580309461,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCI30,20.25,0.058886477,245.546,OUT013,1724.422,0.8865996945321474,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCJ31,19.2,0.18293775,243.0196,OUT049,3615.2940000000003,1.0012470632461494,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCQ54,17.7,0.020993364,166.8474,OUT010,168.4474,1.4747443330245271,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDC02,12.85764518413616,0.068489201,259.3278,OUT027,4165.2448,0.8949251299306243,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRI23,12.85764518413616,0.136532569,159.6578,OUT027,2888.2404,1.1921693645795726,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDE04,19.75,0.018051091000000002,179.86599999999999,OUT049,2696.49,0.8995421557326979,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW38,5.325,0.23212188,55.5298,OUT010,53.9298,2.0632541195172136,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCJ05,12.85764518413616,0.045865089000000005,152.3682,OUT027,2287.0229999999997,0.9949340460227419,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDU01,12.85764518413616,0.021002171,185.1924,OUT019,555.2772,1.4738948448943927,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY11,6.71,0.029727657,66.6142,OUT017,1120.5414,1.0035584538156381,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX60,14.35,0.080527065,79.296,OUT013,719.064,0.9981558193558863,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCN29,15.2,0.013164175,47.8034,OUT049,437.4306,1.0,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDT07,5.82,0.075229446,256.633,OUT049,2050.6639999999998,1.0,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI21,5.59,0.056833394,61.9168,OUT018,1214.4192,0.915882849627263,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI41,18.5,0.06225692099999999,148.0418,OUT046,2059.9852,1.0316274981539286,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE10,12.85764518413616,0.08951254199999999,133.1626,OUT027,3672.5528,1.0510911965435537,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ28,14.0,0.060427062000000004,153.5656,OUT046,3089.312,1.0000045799226098,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY32,7.605,0.216323008,165.021,OUT010,815.605,1.1343420271049545,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDH12,9.6,0.08512595099999999,107.12799999999999,OUT045,1278.336,0.842020888388386,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ27,17.7,0.12256541300000001,103.8674,OUT017,1528.011,1.0023204951774494,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRL35,15.7,0.026332202714285713,43.376999999999995,OUT010,129.83100000000002,1.0,15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCY29,13.65,0.077670981,55.093,OUT017,1301.639,0.9187469558740753,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDC21,14.6,0.043201813,110.1254,OUT017,1844.9318,0.7815702590579948,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM33,15.6,0.088215871,220.1798,OUT017,5068.7354,1.3387224467085432,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ39,20.25,0.036295834,217.5482,OUT013,1095.241,0.999128222505023,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDD02,16.6,0.036987802,118.8124,OUT046,2607.2728,1.0,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL28,10.0,0.063162608,228.6668,OUT035,3455.502,1.500482552938565,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV37,13.0,0.139785104,196.2426,OUT010,197.7426,1.5053209802183605,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDA28,16.1,0.04807227,126.5362,OUT017,1761.7068,0.9034879717292599,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL04,19.0,0.11209743300000001,105.5622,OUT049,1905.5196,1.0013298772200472,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR10,17.6,0.010037996,163.5552,OUT035,3086.6488,0.8801176212173559,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA39,6.32,0.012789884,39.1822,OUT017,1060.6194,1.0476399438549182,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR15,9.3,0.033431669,153.1314,OUT035,4653.942,0.9024636614159008,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRG23,12.85764518413616,0.086360962,151.2682,OUT027,2439.4912,1.1614585839889155,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDU36,6.15,0.046232445,99.4384,OUT013,1379.5376,1.0353338241863304,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDF47,20.85,0.097618234,223.9746,OUT046,897.4984,0.9984078012140856,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH14,17.1,0.046808552999999996,141.4838,OUT046,1404.838,0.830065154643003,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO45,13.15,0.03810738,86.3856,OUT018,615.1992,1.0026581168917508,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK60,16.5,0.093846532,95.7068,OUT035,1069.2748,1.3306686129129162,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS43,11.65,0.040744057,185.924,OUT017,4101.3279999999995,1.004810848272344,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS34,19.35,0.07687841599999999,113.9518,OUT049,1138.518,1.0007126319363893,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDP44,16.5,0.07964724,101.4332,OUT013,1948.1308,0.8979459004041195,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC02,21.35,0.068809463,258.5278,OUT035,5206.556,0.8991098847208261,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT56,16.0,0.115570552,57.5246,OUT035,173.7738,0.880911632182915,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCX06,17.6,0.015775777,179.1976,OUT017,3803.0496,0.8736089494084777,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDX49,4.615,0.102407778,234.33,OUT017,3961.51,1.005290354906078,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRM59,5.88,0.0036067259999999998,154.1998,OUT018,1384.1982,0.9059106142869967,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDP60,17.35,0.03997564142857143,101.9016,OUT013,1821.6288,1.0,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI07,12.35,0.033760862,196.9426,OUT046,5141.3076,0.9026343224950185,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV07,12.85764518413616,0.031131455,111.0228,OUT027,3205.1612,1.2430723715972045,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCB31,6.235,0.118858866,263.291,OUT049,3418.883,0.9147504064724725,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDW34,9.6,0.03432309328571428,244.817,OUT035,4374.306,1.0,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX45,16.75,0.105448901,156.16299999999998,OUT017,782.315,1.0369584305694304,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH14,17.1,0.046881328,141.3838,OUT049,1685.8056,0.8313556878416931,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF26,6.825,0.078057026,154.5998,OUT010,153.7998,1.5032913435699704,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU24,6.78,0.140955857,92.212,OUT017,4101.3279999999995,1.2698524262016482,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX11,16.0,0.107186944,181.9634,OUT018,3453.5046,1.002964454705441,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF35,15.0,0.15396020900000001,105.9938,OUT035,1179.1318,0.9981703373241798,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCC43,7.39,0.093160853,251.3066,OUT018,1004.0264,1.0019789289847634,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDG29,17.6,0.05629192,42.5454,OUT046,419.454,0.9997754947997641,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS44,12.65,0.15604396,239.6538,OUT046,3845.6608,0.8879268926044313,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ10,17.85,0.044463490999999994,127.102,OUT046,2024.0320000000002,0.8085658442885918,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC52,11.15,0.00827301,150.4708,OUT013,1956.1204,0.840038653103777,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRL35,15.7,0.030697825,42.876999999999995,OUT035,1168.479,1.1657902429615528,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCP55,14.65,0.0088731735,56.4614,OUT010,55.2614,1.0,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDV38,12.85764518413616,0.101281,55.0956,OUT027,2020.0372,0.8585427999506692,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ47,20.7,0.0633820348,98.7042,OUT017,1884.8798,1.0,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN23,6.575,0.075625152,145.7444,OUT049,3193.1768,1.00193564081831,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCP43,17.75,0.030568919,177.86599999999999,OUT045,2336.958,0.8703020016019705,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DRJ24,12.85764518413616,0.19842484100000002,185.2924,OUT019,370.1848,1.484267305621595,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDA02,12.85764518413616,0.029578726,143.5786,OUT027,3756.4436,0.8985211872315169,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF56,16.7,0.120137953,181.2976,OUT017,3078.6592,0.8679393846319221,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN26,10.85,0.028679893999999997,115.1808,OUT046,2109.2544,1.0693737054769572,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD22,10.0,0.09980462300000001,113.7544,OUT049,3243.7776,0.9987441124360058,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU15,13.65,0.044526443,37.9532,OUT010,71.9064,2.1484077959352312,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB41,19.0,0.162882227,46.8718,OUT010,189.0872,1.3515461879844135,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDZ35,9.6,0.022404492999999998,102.499,OUT017,2579.975,1.1719519819629716,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT60,12.0,0.075975642,124.1388,OUT017,1486.0656,0.872567383086422,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE51,5.925,0.09644909,43.8086,OUT035,312.2602,0.8307568267205002,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCQ06,13.0,0.041816615,254.5014,OUT035,4845.0266,0.9221155181489514,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDS28,8.18,0.08286768900000001,58.5588,OUT017,171.7764,1.0045873927151483,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH32,12.8,0.076214289,96.541,OUT045,1834.279,1.0019883153517966,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW37,19.2,0.12430196800000001,89.7488,OUT045,2082.6224,1.0010797073701083,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY33,14.5,0.09720112800000001,159.4262,OUT046,2705.1454,1.036228390274245,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF17,5.19,0.042861968,196.81099999999998,OUT017,3731.809,1.0025687754537898,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCB18,19.6,0.041256807,88.8514,OUT013,2125.2336,0.8624702580474083,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU22,12.35,0.093441604,119.1124,OUT049,3673.8844,1.0525191910637663,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV41,14.35,0.017024598000000002,109.8228,OUT013,2099.9332,0.92074001040596,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY52,6.365,0.007363189,63.2536,OUT045,1225.072,1.044936360992901,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRG48,12.85764518413616,0.014484582,143.9102,OUT027,3062.0142,0.9945977193782644,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDU01,12.85764518413616,0.011937183,184.7924,OUT027,4442.2176,0.8377301797162294,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCP53,14.75,0.032862976,238.6906,OUT013,4278.4308,0.9981558720412623,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDC17,12.15,0.015484763,211.9928,OUT049,631.1784,1.0007796866617436,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCZ30,6.59,0.026163192000000002,121.5098,OUT013,602.549,1.048363946363241,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK03,12.6,0.073920438,255.6356,OUT046,2797.6916,0.9111895789282558,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE08,12.85764518413616,0.08635240300000001,149.8734,OUT019,445.4202,1.362449684839525,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCM07,12.85764518413616,0.03976832,83.9908,OUT027,2348.9424,0.9092044657256889,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDS28,12.85764518413616,0.082002559,59.2588,OUT027,1374.2112,0.9940996054780785,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI56,7.325,0.09330766800000001,92.7146,OUT013,2006.7212,0.897745039684358,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR23,12.85764518413616,0.143199389,175.83700000000002,OUT019,352.874,1.6622229996062738,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDF29,15.1,0.019965179,130.531,OUT049,908.817,1.0016018864401637,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA47,12.85764518413616,0.11610879699999999,164.12099999999998,OUT027,6035.477,1.1932211797141685,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDC45,12.85764518413616,0.237651344,170.2106,OUT019,171.1106,1.5555241431903422,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDA27,20.35,0.031102571000000002,257.2672,OUT017,2045.3376,1.2541736234281817,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCR41,17.85,0.018097419,96.9094,OUT018,1332.9316,1.002658124746391,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDR09,18.25,0.078041216,258.4962,OUT018,2848.9582,0.9156973368755569,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCB06,17.6,0.08226356,160.49200000000002,OUT013,1278.336,0.880543231201411,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDE53,10.895,0.026880159,106.428,OUT046,1491.392,0.880803206246263,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRE27,11.85,0.22206335100000002,99.6726,OUT010,195.7452,1.5042291326784725,15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCA06,12.85764518413616,0.142589751,35.919000000000004,OUT027,585.904,1.160327710746631,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT09,15.15,0.012260981,131.7284,OUT035,1186.4556,0.8880526351444955,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRH03,17.25,0.05869048,91.61200000000001,OUT010,93.212,1.3516322801110054,15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCT18,14.6,0.059405152,179.6976,OUT046,3621.952,0.9998438300277749,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDL43,10.1,0.027059264,76.467,OUT035,1761.0410000000002,0.9995864618769665,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ53,10.5,0.071244438,119.2098,OUT035,1325.6078,0.998770010415239,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCQ02,12.6,0.007455054,186.9556,OUT035,3942.8676,0.9996332246445864,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCJ05,18.7,0.046088273,153.6682,OUT046,3506.7686,0.9997754922069526,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDA48,12.1,0.11487406,221.4114,OUT046,5099.3622,0.998987012358164,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV37,13.0,0.08364371599999999,196.0426,OUT049,2570.6538,0.9007443350918575,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX07,19.2,0.022965292,181.695,OUT045,2563.33,1.5035866944908691,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
