Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDK38,6.65,0.053591345,149.7734,OUT017,2375.5744,0.9163661923438684,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCJ29,10.6,0.035163639,84.4224,OUT013,852.2239999999999,0.9988694002631562,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDE59,12.15,0.062640143,36.6532,OUT017,251.6724,0.9027357398907219,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR03,15.7,0.00878535,204.998,OUT017,5366.348000000001,1.002914786918494,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ03,12.857645184136194,0.136592891,238.0248,OUT019,711.0744,1.84229375351686,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDC59,16.7,0.054937907,64.2168,OUT017,1661.8368,1.0537493327091447,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRB13,6.115,0.007084185,191.153,OUT017,3415.554,0.8852632338461236,6,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCE54,20.7,0.027052013,73.9354,OUT017,1655.1788,1.037736548145784,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDC10,9.8,0.072863893,118.6098,OUT035,843.5686,0.8689398114952138,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR46,12.857645184136194,0.244102315,148.076,OUT019,146.476,1.6625297357411908,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDA10,20.35,0.141789197,121.9072,OUT035,1347.5792,1.042271438535789,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP23,12.857645184136194,0.035414528,218.2166,OUT027,3701.1822,1.2436141589769738,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL46,20.35,0.054011943,116.5466,OUT013,1885.5456,0.9109772754656786,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX33,9.195,0.117462619,158.9578,OUT035,2246.4092,0.99958644656866,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM57,11.65,0.075849167,85.1908,OUT046,2181.1608,0.9981296673766429,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI54,12.857645184136194,0.058827582999999996,110.4912,OUT019,436.7648,1.6715129400060462,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRK01,7.63,0.061313057000000004,93.3436,OUT018,1323.6104,1.0014450535051571,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDX10,6.385,0.123961415,33.2874,OUT045,141.1496,1.001316620201278,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO46,9.6,0.014270393999999999,187.3872,OUT018,2647.2208,1.2049450525325778,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD16,20.5,0.060847634000000005,75.0696,OUT010,149.1392,1.2342535952634222,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCI18,18.35,0.014103353999999999,225.4746,OUT017,1346.2476,1.004238742873425,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY44,14.15,0.024454052,197.21099999999998,OUT045,3731.809,1.0014644676911517,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW38,12.857645184136194,0.11250280699999997,55.9298,OUT019,107.8596,1.0,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY33,12.857645184136194,0.096730427,159.0262,OUT027,5887.6694,1.0312104059198814,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRH51,17.6,0.097198194,89.8856,OUT035,351.5424,1.0521214705813133,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDT32,19.0,0.066005186,188.4214,OUT017,2826.321,0.853071820674146,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI50,8.42,0.030890617999999998,228.7352,OUT049,5954.9152,1.201389547032374,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB60,9.3,0.028498354,195.8136,OUT013,2332.9632,0.8969112165702998,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDP09,19.75,0.033883448,213.2902,OUT035,4247.804,0.8691789514755527,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA20,6.78,0.06656564400000001,185.324,OUT013,3914.9040000000005,0.9982659025057897,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCX05,12.857645184136194,0.169943195,116.2492,OUT019,115.8492,1.4852741699873986,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRF37,17.25,0.05634416333333334,263.591,OUT045,788.9730000000001,1.0,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDZ25,15.7,0.027617046,168.27900000000002,OUT046,4074.696,1.1998975329098696,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ58,17.85,0.052166995,121.7072,OUT035,2817.6656,0.9022256700669696,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ50,12.857645184136194,0.0397618095,184.2608,OUT027,6064.1064,1.0,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCG18,15.3,0.038460297000000004,104.0332,OUT010,205.0664,1.7912302602570407,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDZ56,16.25,0.025789175,166.9474,OUT045,2863.6058,0.8908776786335834,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCM06,7.475,0.076036381,153.9656,OUT018,2625.9152,0.9149239050407904,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDP52,18.7,0.071091591,228.601,OUT017,4823.721,1.2555364225984855,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK02,12.5,0.187841082,119.244,OUT010,119.844,1.3506040868056326,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDG59,15.85,0.043234574000000005,38.3164,OUT046,540.6296,0.9988802042499686,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN20,12.857645184136194,0.026055106,169.5474,OUT027,4211.185,0.9948875474264076,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO57,20.75,0.109153001,161.3578,OUT018,4492.8184,0.8335393800648514,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCJ30,5.82,0.08062523,168.37900000000002,OUT035,1188.453,1.0364224083436593,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDQ31,5.785,0.09012919999999999,89.8856,OUT010,175.7712,1.7700414110490292,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDC05,13.1,0.098938169,195.7768,OUT049,4138.6128,0.9987841969881975,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM08,10.1,0.05115642214285714,225.1088,OUT013,3579.3408,1.0,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCA41,16.75,0.032580547,192.1162,OUT035,3848.324,0.9980044962502802,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDK15,12.857645184136194,0.09793725199999999,98.9042,OUT027,4960.21,0.8041392069053208,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDX56,17.1,0.07096464866666667,208.5638,OUT049,5383.6588,1.0,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS01,12.857645184136194,0.031069202999999997,179.6686,OUT019,177.7686,1.8136259144696294,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDW34,12.857645184136194,0.062294472999999996,242.417,OUT019,486.034,1.8149434400170383,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX07,19.2,0.022914478,181.195,OUT035,2380.235,1.5002597934310495,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN13,18.6,0.152058281,99.9358,OUT046,201.0716,0.8876687850941972,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ49,11.0,0.13312044,221.5798,OUT035,4187.2162,1.0001911554429828,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCJ17,7.68,0.255348289,84.4224,OUT010,170.4448,1.4721874999142395,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDB17,13.15,0.036879538999999996,181.3976,OUT017,3078.6592,0.8533150849343718,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP48,7.52,0.044202545,182.995,OUT018,4394.28,1.0027815649759437,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI53,8.895,0.137858955,162.1236,OUT049,2577.9776,0.9992158833224759,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW02,4.805,0.037668051,126.7704,OUT013,2628.5784,1.0427423336975339,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDL20,12.857645184136194,0.224837308,112.7886,OUT019,222.3772,1.805218824131823,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDV32,7.785,0.089069748,62.751000000000005,OUT018,1707.777,0.8906632577487599,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG38,8.975,0.053027397999999996,86.0224,OUT017,1278.336,1.0479190629649884,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF52,9.3,0.0699477698888889,182.9292,OUT017,4013.4424,1.0,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB15,10.895,0.137023446,263.7568,OUT049,7646.0472,0.91239325873039,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO48,15.0,0.026950104,220.9456,OUT018,1768.3648,1.002752591751973,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCR53,12.15,0.15375070485714287,224.4404,OUT018,5626.01,1.0,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDF56,16.7,0.119362812,180.3976,OUT013,3078.6592,0.8623393607781531,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDL57,15.1,0.067350054,257.3304,OUT018,3874.9559999999997,0.8915184792317452,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCC31,8.02,0.0182567855,157.7972,OUT013,1713.7692,1.0,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDV52,20.7,0.12220809099999999,119.7466,OUT017,4006.7844,1.0029859080322223,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRE12,4.59,0.070780558,114.586,OUT046,1245.046,1.2010350743425176,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDF12,8.235,0.08259502,149.1076,OUT045,1182.4608,1.0010131162480327,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM13,6.425,0.063122753,131.3626,OUT013,262.3252,0.8791616100017264,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ56,6.59,0.105597316,83.4908,OUT046,1342.2528,0.9122233349098503,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW55,12.857645184136194,0.021863506,247.0092,OUT027,5478.2024,1.0659081334918437,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCT29,12.857645184136194,0.063800266,123.0414,OUT027,4629.9732,0.838370378116966,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCX42,6.36,0.006012413,163.0526,OUT017,1644.526,0.908019502653343,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDL40,17.7,0.011660463000000001,96.541,OUT018,2220.4429999999998,1.0531136425777712,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD47,7.6,0.142410775,171.9448,OUT046,3749.7856,0.8986937713936816,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRE03,19.6,0.024226902,48.7718,OUT046,236.359,0.9106379648596892,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCM18,12.857645184136194,0.082440705,61.3194,OUT027,2043.3402,0.9955755274202633,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDF52,9.3,0.066918731,184.2292,OUT045,1641.8628,0.9566957046135925,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE20,11.35,0.005530516,171.179,OUT046,4923.590999999999,0.9987636351474354,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI33,16.5,0.028579565,90.3146,OUT017,2554.0088,1.0052523511286366,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCT06,17.1,0.038705317,165.0842,OUT013,2320.9788,1.0513400008323732,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY24,4.88,0.12491202500000001,53.1298,OUT035,808.947,1.0,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ33,10.195,0.10800453199999999,148.7076,OUT017,1330.2684,1.0372548430550714,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE45,12.857645184136194,0.070660449,180.4002,OUT019,716.4008,1.841427790358703,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDD44,8.05,0.078719835,258.5646,OUT018,3091.9752,1.2022204104542111,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD10,20.6,0.046208155,178.0344,OUT018,1605.9096,1.0521920761708308,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA39,6.32,0.012769753,39.9822,OUT018,78.5644,1.0459909813068806,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB36,5.465,0.048486800999999996,131.2626,OUT013,3410.2276,1.3983257858873122,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK52,18.25,0.132596101,226.2062,OUT010,677.1186,2.147476121076029,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDJ36,14.5,0.128459481,102.0332,OUT049,2050.6639999999998,0.8828399337767584,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCB55,15.7,0.161317495,57.5562,OUT018,829.5868,1.0027525961327213,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCK18,9.6,0.011211251,166.9184,OUT010,660.4736,2.065048288372036,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDX27,20.7,0.11429451199999999,94.9436,OUT049,1229.0668,0.8818690341202885,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB08,6.055,0.031103357,159.9578,OUT046,2727.7826,1.1984558772801126,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX43,5.655,0.08527498800000001,165.05,OUT046,2330.3,0.8974829302283466,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA20,6.78,0.066892471,186.424,OUT018,1304.968,1.0031672334403818,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC04,12.857645184136194,0.078764059,241.3854,OUT019,483.3708,1.5215214277187283,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDU58,6.61,0.04855968,188.4898,OUT010,187.0898,1.7909837257591652,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT29,12.6,0.064240743,121.9414,OUT045,1462.0968,0.8441584867283287,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDB08,6.055,0.031230058999999998,160.3578,OUT018,1765.0358,1.2033378826714645,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCB43,20.2,0.100114941,188.3898,OUT045,3554.7062,1.2008181976889478,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDL09,12.857645184136194,0.22417463,168.8816,OUT019,167.7816,1.5566549019370024,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRK49,14.15,0.035943717,40.5138,OUT046,446.7518,1.1664047611317911,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDG56,13.3,0.07143905099999999,61.0536,OUT035,1898.8616,0.99882970110463,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE34,9.195,0.108059141,181.7634,OUT049,6179.9556,0.8989419221390093,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE16,12.857645184136194,0.026216144,207.5954,OUT027,6668.6528,0.8260393326285954,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT58,9.0,0.085938463,168.6816,OUT035,1342.2528,0.8980272859230655,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR03,15.7,0.008734284,207.898,OUT035,3095.97,0.9970852130815062,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCL30,18.1,0.049016517,128.7336,OUT049,2173.1712,1.0024260608271367,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDP45,15.7,0.030672457,253.1724,OUT049,5285.1204,1.0006748125185112,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF16,12.857645184136194,0.08571527300000001,146.6076,OUT027,1773.6912,0.8444065700951376,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCV30,20.2,0.066200667,61.451,OUT018,126.50200000000001,0.8846379039020205,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDO10,13.65,0.012751700000000001,55.5588,OUT046,1603.2464,1.1987554957521593,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ03,15.0,0.07794933400000001,238.7248,OUT013,2133.2232,1.0513400080169577,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCC55,10.695,0.06402288099999999,36.0848,OUT018,372.848,1.002127201801312,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDD52,12.857645184136194,0.182407266,109.15700000000001,OUT027,1867.569,0.9951965167123359,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI16,14.0,0.136328794,54.864,OUT018,319.584,1.0621007703917498,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB44,6.655,0.016958832,210.0586,OUT046,4221.1720000000005,1.2511406378341123,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX47,6.55,0.034658144,155.8288,OUT049,1099.9016,0.9038742287220154,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO50,16.25,0.05205881716666667,89.8804,OUT017,1102.5648,1.0,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV57,15.25,0.065841719,179.86599999999999,OUT013,2696.49,1.398405252201149,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB02,9.695,0.029158762999999997,174.537,OUT035,1235.059,0.9997633587285827,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH32,12.857645184136194,0.075691713,98.241,OUT027,2220.4429999999998,0.9951180151396766,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT12,6.215,0.049722335,224.5062,OUT045,4514.124,0.9133212648370179,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD50,12.857645184136194,0.14095631,167.7132,OUT027,3889.6036,0.9943873852313012,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI56,7.325,0.093765794,90.3146,OUT018,1733.0774,0.9021528268776938,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRL11,10.5,0.048092816,159.2946,OUT049,1893.5352,1.0010292534200225,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDQ08,15.7,0.018968743,61.9536,OUT045,1225.072,0.8323164544597547,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW20,12.857645184136194,0.024032484,124.973,OUT027,2463.46,0.8527610354674401,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW46,13.0,0.070444232,63.4484,OUT045,1043.9744,0.8891625311192922,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO09,13.5,0.125469442,264.491,OUT049,6574.775,1.202368737319337,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRJ49,6.865,0.01405025,128.9652,OUT018,1679.1476,1.251472435781278,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDG02,7.855,0.011261165,189.5188,OUT046,1904.1879999999999,0.8686952804625818,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO32,6.36,0.120520818,45.906000000000006,OUT035,419.454,0.9988808385713485,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR34,17.0,0.015965308,229.4352,OUT046,4809.7392,0.9973444973458216,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU59,5.78,0.09638622699999999,163.5552,OUT046,1787.0072,1.0010310613304638,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN31,11.5,0.073029341,187.953,OUT045,2656.542,1.0013394595805947,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT55,12.857645184136194,0.043443752999999995,158.1946,OUT027,6942.9624,1.0269026613999983,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK52,18.25,0.079152918,223.8062,OUT013,4288.4178,1.2819306151278838,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
